operation1,operation2,split,train_fold,run,bacc
shear_x,gaussian_blur,3,0,45327223,0.8159362077713013
shear_x,gaussian_blur,3,1,45327223,0.852092981338501
shear_x,gaussian_blur,4,0,45327223,0.8055742979049683
shear_x,gaussian_blur,4,1,45327223,0.8127953410148621
shear_x,gaussian_noise,0,0,45327228,0.8071101903915405
shear_x,gaussian_noise,0,1,45327228,0.8325408697128296
shear_x,gaussian_noise,1,0,45327228,0.8078317642211914
shear_x,gaussian_noise,1,1,45327228,0.8296544551849365
shear_x,gaussian_noise,2,0,45327228,0.8213623762130737
shear_x,gaussian_noise,2,1,45327228,0.8195325136184692
shear_x,gaussian_noise,3,0,45327228,0.821008563041687
shear_x,gaussian_noise,3,1,45327228,0.858985185623169
shear_x,gaussian_noise,4,0,45327228,0.8081480264663696
shear_x,gaussian_noise,4,1,45327228,0.8335498571395874
shear_x,grid_distortion,0,0,45329239,0.8132598400115967
shear_x,grid_distortion,0,1,45329239,0.8179097771644592
shear_x,grid_distortion,1,0,45329239,0.8090928792953491
shear_x,grid_distortion,1,1,45329239,0.8355376720428467
shear_x,grid_distortion,2,0,45329239,0.8005692958831787
shear_x,grid_distortion,2,1,45329239,0.8048005700111389
shear_x,grid_distortion,3,0,45329239,0.8392041921615601
shear_x,grid_distortion,3,1,45329239,0.8585586547851562
shear_x,grid_distortion,4,0,45329239,0.8036984205245972
shear_x,grid_distortion,4,1,45329239,0.8301974534988403
shear_x,horizontal_flip,0,0,45332916,0.819231390953064
shear_x,horizontal_flip,0,1,45332916,0.8251286745071411
shear_x,horizontal_flip,1,0,45332916,0.809745192527771
shear_x,horizontal_flip,1,1,45332916,0.8336278200149536
shear_x,horizontal_flip,2,0,45332916,0.8077190518379211
shear_x,horizontal_flip,2,1,45332916,0.8178485631942749
shear_x,horizontal_flip,3,0,45332916,0.8059736490249634
shear_x,horizontal_flip,3,1,45332916,0.8634172677993774
shear_x,horizontal_flip,4,0,45332916,0.8421099185943604
shear_x,horizontal_flip,4,1,45332916,0.8329288959503174
shear_x,median_blur,0,0,45327395,0.8031587600708008
shear_x,median_blur,0,1,45327395,0.8165128827095032
shear_x,median_blur,1,0,45327395,0.8119750022888184
shear_x,median_blur,1,1,45327395,0.8336434364318848
shear_x,median_blur,2,0,45327395,0.7958963513374329
shear_x,median_blur,2,1,45327395,0.8016655445098877
shear_x,median_blur,3,0,45327395,0.8060961961746216
shear_x,median_blur,3,1,45327395,0.8567186594009399
shear_x,median_blur,4,0,45327395,0.8048666715621948
shear_x,median_blur,4,1,45327395,0.8259754180908203
shear_x,random_crop,0,0,45327101,0.8040798902511597
shear_x,random_crop,0,1,45327101,0.8293890953063965
shear_x,random_crop,1,0,45327101,0.7977306842803955
shear_x,random_crop,1,1,45327101,0.8337215185165405
shear_x,random_crop,2,0,45327101,0.7974321842193604
shear_x,random_crop,2,1,45327101,0.8254938125610352
shear_x,random_crop,3,0,45327101,0.8167270421981812
shear_x,random_crop,3,1,45327101,0.860592246055603
shear_x,random_crop,4,0,45327101,0.8091166019439697
shear_x,random_crop,4,1,45327101,0.8122752904891968
shear_x,rotation,0,0,45327110,0.8300716876983643
shear_x,rotation,0,1,45327110,0.8343414068222046
shear_x,rotation,1,0,45327110,0.8251200914382935
shear_x,rotation,1,1,45327110,0.8541806936264038
shear_x,rotation,2,0,45327110,0.8144221305847168
shear_x,rotation,2,1,45327110,0.8196489810943604
shear_x,rotation,3,0,45327110,0.8079187273979187
shear_x,rotation,3,1,45327110,0.8705809116363525
shear_x,rotation,4,0,45327110,0.8308031558990479
shear_x,rotation,4,1,45327110,0.8046071529388428
shear_x,saturation,0,0,45331995,0.7977999448776245
shear_x,saturation,0,1,45331995,0.8213882446289062
shear_x,saturation,1,0,45331995,0.7916048765182495
shear_x,saturation,1,1,45331995,0.8393332958221436
shear_x,saturation,2,0,45331995,0.7928284406661987
shear_x,saturation,2,1,45331995,0.8048785924911499
shear_x,saturation,3,0,45331995,0.8042281866073608
shear_x,saturation,3,1,45331995,0.8539714813232422
shear_x,saturation,4,0,45331995,0.8053272366523743
shear_x,saturation,4,1,45331995,0.8237545490264893
shear_x,scaling,0,0,45327826,0.8212140798568726
shear_x,scaling,0,1,45327826,0.8310118913650513
shear_x,scaling,1,0,45327826,0.7925043106079102
shear_x,scaling,1,1,45327826,0.840512752532959
shear_x,scaling,2,0,45327826,0.8198403120040894
shear_x,scaling,2,1,45327826,0.8192995190620422
shear_x,scaling,3,0,45327826,0.8387573957443237
shear_x,scaling,3,1,45327826,0.8724366426467896
shear_x,scaling,4,0,45327826,0.8249757885932922
shear_x,scaling,4,1,45327826,0.8080147504806519
shear_x,shear_y,0,0,45327869,0.839042067527771
shear_x,shear_y,0,1,45327869,0.8328903913497925
shear_x,shear_y,1,0,45327869,0.8216153383255005
shear_x,shear_y,1,1,45327869,0.8298479318618774
shear_x,shear_y,2,0,45327869,0.8177509307861328
shear_x,shear_y,2,1,45327869,0.8056545257568359
shear_x,shear_y,3,0,45327869,0.8168198466300964
shear_x,shear_y,3,1,45327869,0.858270525932312
shear_x,shear_y,4,0,45327869,0.8134831190109253
shear_x,shear_y,4,1,45327869,0.809310793876648
shear_x,translate_x,0,0,45327290,0.7946252822875977
shear_x,translate_x,0,1,45327290,0.822846531867981
shear_x,translate_x,1,0,45327290,0.7919963598251343
shear_x,translate_x,1,1,45327290,0.8420034646987915
shear_x,translate_x,2,0,45327290,0.8007926344871521
shear_x,translate_x,2,1,45327290,0.8034660816192627
shear_x,translate_x,3,0,45327290,0.8174346089363098
shear_x,translate_x,3,1,45327290,0.8570296764373779
shear_x,translate_x,4,0,45327290,0.8368360996246338
shear_x,translate_x,4,1,45327290,0.8313385248184204
shear_x,translate_y,0,0,45327207,0.8336141109466553
shear_x,translate_y,0,1,45327207,0.8241196870803833
shear_x,translate_y,1,0,45327207,0.788206934928894
shear_x,translate_y,1,1,45327207,0.8488955497741699
shear_x,translate_y,2,0,45327207,0.8225542902946472
shear_x,translate_y,2,1,45327207,0.8144408464431763
shear_x,translate_y,3,0,45327207,0.8283954858779907
shear_x,translate_y,3,1,45327207,0.8747801780700684
shear_x,translate_y,4,0,45327207,0.8139299154281616
shear_x,translate_y,4,1,45327207,0.8089228868484497
shear_x,vertical_flip,0,0,45330764,0.8072782754898071
shear_x,vertical_flip,0,1,45330764,0.8363364934921265
shear_x,vertical_flip,1,0,45330764,0.7980153560638428
shear_x,vertical_flip,1,1,45330764,0.8249508142471313
shear_x,vertical_flip,2,0,45330764,0.795910120010376
shear_x,vertical_flip,2,1,45330764,0.8100483417510986
shear_x,vertical_flip,3,0,45330764,0.8097629547119141
shear_x,vertical_flip,3,1,45330764,0.860592246055603
shear_x,vertical_flip,4,0,45330764,0.8176718950271606
shear_x,vertical_flip,4,1,45330764,0.8224356174468994
shear_y,brightness,0,0,45332005,0.8439304828643799
shear_y,brightness,0,0,45333033,0.8408863544464111
shear_y,brightness,0,1,45332005,0.841854453086853
shear_y,brightness,0,1,45333033,0.8433835506439209
shear_y,brightness,1,0,45332005,0.8470814228057861
shear_y,brightness,1,0,45333033,0.8470814228057861
shear_y,brightness,1,1,45332005,0.861981987953186
shear_y,brightness,1,1,45333033,0.8636659383773804
shear_y,brightness,2,0,45332005,0.8556782007217407
shear_y,brightness,2,0,45333033,0.8556782007217407
shear_y,brightness,2,1,45332005,0.8213726282119751
shear_y,brightness,2,1,45333033,0.8213726282119751
shear_y,brightness,3,0,45332005,0.8142975568771362
shear_y,brightness,3,0,45333033,0.8127754926681519
shear_y,brightness,3,1,45332005,0.8637667894363403
shear_y,brightness,3,1,45333033,0.8637667894363403
shear_y,brightness,4,0,45332005,0.8325999975204468
shear_y,brightness,4,0,45333033,0.8310779333114624
shear_y,brightness,4,1,45332005,0.8095823526382446
shear_y,brightness,4,1,45333033,0.8113443851470947
shear_y,contrast,0,0,45327862,0.849311113357544
shear_y,contrast,0,1,45327862,0.8401092290878296
shear_y,contrast,1,0,45327862,0.8308545351028442
shear_y,contrast,1,1,45327862,0.8667241334915161
shear_y,contrast,2,0,45327862,0.8603055477142334
shear_y,contrast,2,1,45327862,0.8056713342666626
shear_y,contrast,3,0,45327862,0.8108996152877808
shear_y,contrast,3,1,45327862,0.8700380325317383
shear_y,contrast,4,0,45327862,0.8361283540725708
shear_y,contrast,4,1,45327862,0.8079211711883545
shear_y,equalize,0,0,45328430,0.8253810405731201
shear_y,equalize,0,1,45328430,0.8299260139465332
shear_y,equalize,1,0,45328430,0.8265492916107178
shear_y,equalize,1,1,45328430,0.8472895622253418
shear_y,equalize,2,0,45328430,0.8278518915176392
shear_y,equalize,2,1,45328430,0.8138054609298706
shear_y,equalize,3,0,45328430,0.8077625036239624
shear_y,equalize,3,1,45328430,0.844835638999939
shear_y,equalize,4,0,45328430,0.8291090726852417
shear_y,equalize,4,1,45328430,0.7925692796707153
shear_y,gaussian_blur,0,0,45328801,0.8505109548568726
shear_y,gaussian_blur,0,1,45328801,0.8303139209747314
shear_y,gaussian_blur,1,0,45328801,0.8155726194381714
shear_y,gaussian_blur,1,1,45328801,0.8110500574111938
shear_y,gaussian_blur,2,0,45328801,0.826082706451416
shear_y,gaussian_blur,2,1,45328801,0.8331786394119263
shear_y,gaussian_blur,3,0,45328801,0.7978928089141846
shear_y,gaussian_blur,3,1,45328801,0.8707910776138306
shear_y,gaussian_blur,4,0,45328801,0.8167961835861206
shear_y,gaussian_blur,4,1,45328801,0.8165296316146851
shear_y,gaussian_noise,0,0,45332909,0.8574433326721191
shear_y,gaussian_noise,0,1,45332909,0.8508354425430298
shear_y,gaussian_noise,1,0,45332909,0.8252880573272705
shear_y,gaussian_noise,1,1,45332909,0.8522646427154541
shear_y,gaussian_noise,2,0,45332909,0.8569076061248779
shear_y,gaussian_noise,2,1,45332909,0.8282034397125244
shear_y,gaussian_noise,3,0,45332909,0.8281029462814331
shear_y,gaussian_noise,3,1,45332909,0.8587521314620972
shear_y,gaussian_noise,4,0,45332909,0.8228904008865356
shear_y,gaussian_noise,4,1,45332909,0.8387351036071777
shear_y,grid_distortion,0,0,45327981,0.8617110252380371
shear_y,grid_distortion,0,1,45327981,0.8438652753829956
shear_y,grid_distortion,1,0,45327981,0.8417007923126221
shear_y,grid_distortion,1,1,45327981,0.844424843788147
shear_y,grid_distortion,2,0,45327981,0.8378738164901733
shear_y,grid_distortion,2,1,45327981,0.808907151222229
shear_y,grid_distortion,3,0,45327981,0.796855092048645
shear_y,grid_distortion,3,1,45327981,0.8756113052368164
shear_y,grid_distortion,4,0,45327981,0.8214612007141113
shear_y,grid_distortion,4,1,45327981,0.8077818155288696
shear_y,horizontal_flip,0,0,45327386,0.8682836294174194
shear_y,horizontal_flip,0,1,45327386,0.8498108386993408
shear_y,horizontal_flip,1,0,45327386,0.8278716802597046
shear_y,horizontal_flip,1,1,45327386,0.856928825378418
shear_y,horizontal_flip,2,0,45327386,0.8434402942657471
shear_y,horizontal_flip,2,1,45327386,0.8374390602111816
shear_y,horizontal_flip,3,0,45327386,0.7988613843917847
shear_y,horizontal_flip,3,1,45327386,0.8732906579971313
shear_y,horizontal_flip,4,0,45327386,0.8501492738723755
shear_y,horizontal_flip,4,1,45327386,0.8032726049423218
shear_y,median_blur,0,0,45329343,0.8582202196121216
shear_y,median_blur,0,1,45329343,0.8363364934921265
shear_y,median_blur,1,0,45329343,0.8144419193267822
shear_y,median_blur,1,1,45329343,0.8632395267486572
shear_y,median_blur,2,0,45329343,0.8197711706161499
shear_y,median_blur,2,1,45329343,0.823887825012207
shear_y,median_blur,3,0,45329343,0.7918658256530762
shear_y,median_blur,3,1,45329343,0.8893570899963379
shear_y,median_blur,4,0,45329343,0.8312458992004395
shear_y,median_blur,4,1,45329343,0.7963024377822876
shear_y,random_crop,0,0,45332034,0.8524857759475708
shear_y,random_crop,0,1,45332034,0.8490734100341797
shear_y,random_crop,1,0,45332034,0.8235050439834595
shear_y,random_crop,1,1,45332034,0.8418868780136108
shear_y,random_crop,2,0,45332034,0.8574610948562622
shear_y,random_crop,2,1,45332034,0.8241592645645142
shear_y,random_crop,3,0,45332034,0.8350293636322021
shear_y,random_crop,3,1,45332034,0.881750226020813
shear_y,random_crop,4,0,45332034,0.8340903520584106
shear_y,random_crop,4,1,45332034,0.8150234222412109
shear_y,rotation,0,0,45330714,0.8286426067352295
shear_y,rotation,0,1,45330714,0.8407290577888489
shear_y,rotation,1,0,45330714,0.8182865381240845
shear_y,rotation,1,1,45330714,0.8353659510612488
shear_y,rotation,2,0,45330714,0.8264918923377991
shear_y,rotation,2,1,45330714,0.7871499061584473
shear_y,rotation,3,0,45330714,0.8084642887115479
shear_y,rotation,3,1,45330714,0.8680429458618164
shear_y,rotation,4,0,45330714,0.8244677782058716
shear_y,rotation,4,1,45330714,0.7970003485679626
shear_y,saturation,0,0,45328797,0.8460060358047485
shear_y,saturation,0,1,45328797,0.8503309488296509
shear_y,saturation,1,0,45328797,0.8224297761917114
shear_y,saturation,1,1,45328797,0.8446964025497437
shear_y,saturation,2,0,45328797,0.8504279851913452
shear_y,saturation,2,1,45328797,0.811732292175293
shear_y,saturation,3,0,45328797,0.7995691299438477
shear_y,saturation,3,1,45328797,0.8629356622695923
shear_y,saturation,4,0,45328797,0.8189330101013184
shear_y,saturation,4,1,45328797,0.7989569902420044
shear_y,scaling,0,0,45329305,0.8516100645065308
shear_y,scaling,0,1,45329305,0.852247953414917
shear_y,scaling,1,0,45329305,0.8167328834533691
shear_y,scaling,1,1,45329305,0.8470398187637329
shear_y,scaling,2,0,45329305,0.839749813079834
shear_y,scaling,2,1,45329305,0.812873363494873
shear_y,scaling,3,0,45329305,0.8289648294448853
shear_y,scaling,3,1,45329305,0.8880994319915771
shear_y,scaling,4,0,45329305,0.8396252393722534
shear_y,scaling,4,1,45329305,0.8183145523071289
shear_y,shear_x,0,0,45332907,0.8344067335128784
shear_y,shear_x,0,1,45332907,0.8355605602264404
shear_y,shear_x,1,0,45332907,0.8132973909378052
shear_y,shear_x,1,1,45332907,0.8268678188323975
shear_y,shear_x,2,0,45332907,0.8235604763031006
shear_y,shear_x,2,1,45332907,0.8146355152130127
shear_y,shear_x,3,0,45332907,0.8143291473388672
shear_y,shear_x,3,1,45332907,0.8599159717559814
shear_y,shear_x,4,0,45332907,0.815627932548523
shear_y,shear_x,4,1,45332907,0.824142575263977
shear_y,translate_x,0,0,45332905,0.861487627029419
shear_y,translate_x,0,1,45332905,0.8440982103347778
shear_y,translate_x,1,0,45332905,0.8169562816619873
shear_y,translate_x,1,1,45332905,0.849826455116272
shear_y,translate_x,2,0,45332905,0.8242305517196655
shear_y,translate_x,2,1,45332905,0.8299102783203125
shear_y,translate_x,3,0,45332905,0.8279033899307251
shear_y,translate_x,3,1,45332905,0.8725759983062744
shear_y,translate_x,4,0,45332905,0.8307478427886963
shear_y,translate_x,4,1,45332905,0.8152948617935181
shear_y,translate_y,0,0,45326003,0.8507956266403198
shear_y,translate_y,0,0,45327265,0.8499574661254883
shear_y,translate_y,0,1,45326003,0.8641152381896973
shear_y,translate_y,0,1,45327265,0.8641152381896973
shear_y,translate_y,1,0,45326003,0.8197157382965088
shear_y,translate_y,1,0,45327265,0.8197157382965088
shear_y,translate_y,1,1,45326003,0.855749249458313
shear_y,translate_y,1,1,45327265,0.8544917106628418
shear_y,translate_y,2,0,45326003,0.8456699848175049
shear_y,translate_y,2,0,45327265,0.8441479206085205
shear_y,translate_y,2,1,45326003,0.8241592645645142
shear_y,translate_y,2,1,45327265,0.8238097429275513
shear_y,translate_y,3,0,45326003,0.8273499011993408
shear_y,translate_y,3,0,45327265,0.8273499011993408
shear_y,translate_y,3,1,45326003,0.8887361288070679
shear_y,translate_y,3,1,45327265,0.8902651071548462
shear_y,translate_y,4,0,45326003,0.834537148475647
shear_y,translate_y,4,0,45327265,0.834537148475647
shear_y,translate_y,4,1,45326003,0.8163579106330872
shear_y,translate_y,4,1,45327265,0.8163579106330872
shear_y,vertical_flip,0,0,45329338,0.846713662147522
shear_y,vertical_flip,0,1,45329338,0.8508738279342651
shear_y,vertical_flip,1,0,45329338,0.8096997737884521
shear_y,vertical_flip,1,1,45329338,0.8426086902618408
shear_y,vertical_flip,2,0,45329338,0.8516653776168823
shear_y,vertical_flip,2,1,45329338,0.8351184129714966
shear_y,vertical_flip,3,0,45329338,0.8060111999511719
shear_y,vertical_flip,3,1,45329338,0.8669414520263672
shear_y,vertical_flip,4,0,45329338,0.8322699069976807
shear_y,vertical_flip,4,1,45329338,0.7921969890594482
translate_x,brightness,0,0,45327902,0.8021664619445801
translate_x,brightness,0,1,45327902,0.8441210985183716
translate_x,brightness,1,0,45327902,0.805402398109436
translate_x,brightness,1,1,45327902,0.852303147315979
translate_x,brightness,2,0,45327902,0.8129375576972961
translate_x,brightness,2,1,45327902,0.8244692087173462
translate_x,brightness,3,0,45327902,0.8313626050949097
translate_x,brightness,3,1,45327902,0.8626257181167603
translate_x,brightness,4,0,45327902,0.8387119770050049
translate_x,brightness,4,1,45327902,0.8123304843902588
translate_x,contrast,0,0,45327490,0.8089308738708496
translate_x,contrast,0,1,45327490,0.8346751928329468
translate_x,contrast,1,0,45327490,0.7964695692062378
translate_x,contrast,1,1,45327490,0.8445414304733276
translate_x,contrast,2,0,45327490,0.8214236497879028
translate_x,contrast,2,1,45327490,0.8204249143600464
translate_x,contrast,3,0,45327490,0.8247287273406982
translate_x,contrast,3,1,45327490,0.8575340509414673
translate_x,contrast,4,0,45327490,0.8414022922515869
translate_x,contrast,4,1,45327490,0.8235383033752441
translate_x,equalize,0,0,45327408,0.8163177967071533
translate_x,equalize,0,1,45327408,0.8099774122238159
translate_x,equalize,1,0,45327408,0.8256419897079468
translate_x,equalize,1,1,45327408,0.8396826982498169
translate_x,equalize,2,0,45327408,0.8198639750480652
